vrest,ri,sag,tau,vm_for_sag,f_i_curve_slope,adaptation,latency,avg_isi,upstroke_downstroke_ratio_long_square,peak_v_long_square,peak_t_long_square,trough_v_long_square,trough_t_long_square,fast_trough_v_long_square,fast_trough_t_long_square,threshold_v_long_square,threshold_i_long_square,threshold_t_long_square,upstroke_downstroke_ratio_ramp,peak_v_ramp,peak_t_ramp,trough_v_ramp,trough_t_ramp,fast_trough_v_ramp,fast_trough_t_ramp,threshold_v_ramp,threshold_i_ramp,threshold_t_ramp,upstroke_downstroke_ratio_short_square,peak_v_short_square,peak_t_short_square,trough_v_short_square,trough_t_short_square,fast_trough_v_short_square,fast_trough_t_short_square,threshold_v_short_square,threshold_i_short_square,threshold_t_short_square
-0.730619944858299,-0.9299824759442048,-0.2938601671462203,-0.8077305795061624,0.31365691153508346,1.2965677949079095,0.1210044446974289,-0.5365501681630431,-0.8370560761488568,-1.0000206239278957,-0.4399630406115124,-0.6804173773641882,0.0056480600915678044,-0.6983309414626985,-0.12801919012819427,-0.6843023694657155,0.6196577550836748,0.7194525577087014,-0.6795436828020759,-0.9148178966498585,-1.0450702736129398,0.8436353646905931,0.01773950747314477,0.7425051969623978,-0.150247964986424,0.8233576552690434,0.501223153622562,0.8432873895337819,0.8436653486706798,-0.6833220395645416,-0.04003784865939313,0.0318521153122019,-0.7073973407229497,0.2310032172505762,0.130324073089274,-0.02037133701618903,-0.32820119744449294,0.2763970183396086,0.036954726378008174
0.9775439096399277,0.9229167008937613,-0.2584459025446894,-0.28580219851795857,-0.5560354198922218,-0.42695526390751004,0.1391231610964023,-0.31521958981935266,0.4601216477127551,0.5366156113266255,-0.7693403337630776,-0.027613948127358165,1.541104863902375,0.030433156005357166,1.8063875412637598,-0.025778713690275297,0.648548739717622,-0.7640107702864608,-0.02787046342278348,0.5862981489170696,-0.2524615420966692,-0.8403750487406343,1.5265352714218143,-0.8204705944255333,1.5152415435920723,-0.8351304270297266,0.10527446355641841,-0.8414699425842106,-0.8403715331559007,0.5484136119994326,-0.6910063013541087,0.03232332144507919,0.8695491755389715,0.18488851326746436,0.876985178182288,0.06655337778544532,0.7264258479456913,-1.374192845006899,0.031464185504994704
-0.41948565814050753,-0.3827009099369799,-0.5939243087531354,-0.40892267674449917,-0.06946746354302458,-1.1939558950993356,-0.8749470367189592,-0.22545393730225008,2.777758058238674,0.4586707460582705,0.4440066170465837,1.9213998303896818,1.4093649942031234,1.4790532915428485,1.1686715553842943,1.913987797423856,1.0626528528041967,0.6053399940167659,1.921814898239958,0.35103387453401563,0.5414177058290712,0.16406431601710333,1.115230758734244,0.10829947769173001,0.9025793315078398,0.1541189871194037,0.17028076392429148,0.162583601400971,0.1640619775104421,1.215007453990052,0.9207200551333219,0.03211844921340691,-0.48465599216369615,0.5097650293156957,-0.06913931897051476,0.04950533659157444,0.6129332640197724,0.17323515679959278,0.03504942674669839
-0.6160604875319762,-1.127934822829093,-0.0030918101283851375,-1.149792622156337,0.30599535939576167,1.2143927991114996,-0.5235014485142433,0.5961416151252411,-0.7522079484758215,-0.7702519684756739,-1.8757103877131573,-0.14227675625823857,-0.47134368564914336,-0.2394598341075939,-0.49789476294379864,-0.14242786078440717,0.32593303853283484,0.37711486663289473,-0.14192280234357946,-0.5476181871024083,-1.7411433262906904,0.02590832231764504,-0.5442409158029412,-0.020270571677020573,-0.630067077441594,0.01814796174821636,-0.06216662646949228,0.02471171697443438,0.025936115184269654,-0.3931574384520692,-2.3177493404106255,0.02651007187102393,-0.5800357219928907,0.9241000618666859,-1.17654841390138,0.050520100948335055,0.14996216811012772,-0.18783151600297057,0.028672819109672412
-0.541371569975468,0.42221277498290555,1.013834019339737,-0.12280739559436431,-1.375921582559434,0.22883111563827235,0.10751341957900815,-0.14254062467195594,0.09351346421845944,-0.5873791462394894,-0.651102331093285,-0.4922332337872611,-0.5213141913942149,-0.5400007904848453,-0.642443318402458,-0.49477913481603075,-0.5793178133308404,-0.4216730792106541,-0.4920812638186739,-0.4895650477603619,-0.38202242969388983,-0.5917639759040688,-0.34062482041305503,-0.5969998696239716,-0.5190344435363609,-0.5904819280393911,-0.5428215305341388,-0.5935478544450123,-0.5917439920952055,-0.2988263609574615,-0.016708685098632877,0.038699969656257105,-0.5877479568000024,-0.569980027061114,-0.363800527013551,-0.004530865406879485,-0.44480622057850966,-0.13625058523296266,0.040504115207293793
0.5592752543837362,0.8006507912516704,-1.01799437763784,0.0753564819412656,-1.0847470575000109,-0.8013478799906374,-0.25143406503177657,-0.7105996012878002,-0.2934919044594611,-0.286233752409291,-0.07117325172894132,-0.4880428986063984,-0.7211962143745011,-0.535122567480839,-0.8082501286396506,-0.4900979868306916,-2.2646252503110866,-1.1063484613622674,-0.488017037932855,-0.11064060785458237,0.07906245739009453,-1.2414659973805635,-0.8109780007636922,-1.199858797473667,-0.935407304744858,-1.230359756950375,-2.0517612359441104,-1.2427204044354314,-1.241443826050808,0.006866726601284761,-0.10170638007178262,0.03768414484083427,0.5013911005071864,1.242781320130893,-0.29268382205173415,0.0037958398984451027,-1.4715620884682632,-1.7352592816907004,0.03861190455194155
-1.0401955267075313,4.4001955639823125,2.562888609835413,2.1310964032737427,-0.9200026408541842,-0.33130883262440036,-0.3263541672771337,-0.35085175723071677,-0.08526717013422191,-0.36914308248636385,-1.3802367668031352,-0.46493256518466997,-1.5616092655416138,-0.5130645156366374,-1.6075209624155866,-0.4636558265891804,-2.187583212409154,-0.9922359194355758,-0.46566379556085064,-0.2294914940300396,-0.9104284057592144,-1.2083336763663173,-1.464585666965227,-1.1720316296056636,-1.599620382570806,-1.1975875281136632,-1.904019097685954,-1.209952647150201,-1.2083486993512005,-0.25497648797860006,-2.4513493999671474,0.04291265492027116,-0.9887845702419142,0.9883015416337835,-0.9202036288603981,0.05114164411686182,-0.40316147635381566,-0.9615453201405816,0.040235222114168204
0.03051176011844983,0.4527787526744493,1.3509544789627206,0.774806963309584,-0.7207789011758082,-0.2438871192934228,-0.496916428892978,0.15416569242655062,-0.24353128883213646,-0.47615079202518795,-2.2979889686767025,0.7289320217993163,-0.3850309939076561,0.5604626902232477,-0.2938249624153367,0.7286452170280633,-0.7141429960778527,-0.5357856429025897,0.728710586634213,-0.270271949967223,-2.0345609841304975,-0.7477222262535486,-0.6949163292818445,-0.739283996087057,-0.6479120919545224,-0.7438361870583449,-1.0628733762714055,-0.7493492664427129,-0.747723966995111,-0.49941807379068476,-2.0576700287556955,0.03726586403446356,-0.052849385535321425,-0.2697664388728683,-0.6411925680894767,0.039776283320946584,0.5658733604659232,0.48272074141964033,0.03602256365516617
-0.9592497194215103,0.189326573377021,0.2946625661970013,0.37654100252913425,-1.3337769659385408,-0.5158741329185884,0.7852447164955322,0.10894024917366094,-0.5151551924243896,-0.42553560776558597,-0.21474796925654666,-0.5238512174246799,-1.302671190317152,-0.5632253739169615,-1.3651892095459055,-0.5238781628330054,-1.186028490643729,-0.6498982501250141,-0.5239600356105669,-0.6674066071323078,0.1413025661149299,-0.09696705086330427,-0.13904438886745513,-0.13524647869898204,-0.31679691584427366,-0.10302576555917033,0.2845346841772658,-0.09832193773803553,-0.09698581577545887,-0.04670418019926531,0.25591672907973106,0.03362084557906335,-0.9083565752099347,0.4345040534116893,-0.4929621447838844,0.00695288456398215,-0.6925372465207901,0.3279779491096166,0.032915354579010236
1.2945270710535497,0.9578503890417666,-0.15391909442620957,1.181980656623552,-0.1039486573000543,-0.20991627261936016,-0.17253895373936723,-0.7818639361105318,0.09453332347764197,-0.37313617150089173,-1.2113253344177173,-0.5619451736143413,-0.8120516793655403,-0.5958882583785684,-0.8720217791250996,-0.563098591899362,-2.105724834824378,-0.9922359194355758,-0.5621891603490522,-0.2237707604958355,-0.9625067865527562,-1.1641951552957046,-0.8231949664870853,-1.1309493656964322,-0.9691136400375181,-1.1542353650845516,-1.9434170012214622,-1.16605621757942,-1.1641831328696521,-0.11389569223661603,-1.1761131035856023,0.029414135755152872,0.956681935530488,0.34599251861486663,-0.548368772243058,-0.000908156653183648,-1.4720370750029135,-1.7352592816907004,0.02906719564625926
-0.00549874912240552,1.3115444868796706,1.5763573717564376,2.557627546933224,-1.1652031762664137,-0.07633568010854147,-0.34996812845751973,0.028082638509396934,-0.38959214748343884,-0.2543978172104619,-0.04583653687112862,0.1674271075637077,-0.4486298194013836,0.013147278838987177,-0.557414970063551,0.16475666106434803,-1.2293655553832423,-0.8781233339783964,0.16683135791973389,-0.11291959497155388,0.43217980893099717,-1.0722147691103554,-0.6297596758666935,-1.0451660375145304,-0.7985992379687672,-1.063627785974449,-1.3898759756161252,-1.0739355414379226,-1.0722154172984188,-0.20955239297424927,-0.2428793399175542,0.04273339171754597,-0.1569645554313304,0.5965951865976555,-0.24129470342554488,0.012073216380901973,-0.2264393731706634,-0.08466965446295471,0.04157968757980808
-0.9280321721976863,-0.3870664549445346,1.8461517236858773,-0.38186278053862416,-0.4602543261226948,0.15952215870095077,-0.021014719179219894,0.13086773681142566,0.07644643171787448,-0.9015669721638985,-1.1859886195599045,0.3445640038456331,-0.6939395748771894,0.2204717565092505,-0.557414970063551,0.33770610149566876,-0.6611761909156164,-0.19344795182678304,0.3451492686600432,-0.8463322379823421,-1.0399893708836738,0.01719137231792614,-0.4098542928456163,-0.026774725293909868,-0.5071380899036574,0.009270069903454472,-0.3537111126322544,0.016056082974562125,0.017219194534175062,-0.5335240015509898,-1.1153488302721697,0.03403912638543406,-0.8918314336917347,-0.26372161682076606,-0.5418932204877205,-0.008082540655602748,-0.751266646370176,0.48272074141964033,0.0369188739655901
0.05942661041104175,-0.36668824809420847,0.4121084962657218,-0.1525318438842564,0.2676829218879509,-1.061846429315692,1.859487066455968,-0.02056897468689,-0.35786791851350125,-0.5366526539862962,0.45526737920561156,-0.25820936292877494,-0.09883572464812727,-0.3462504985648601,-0.2428081610020025,-0.26337860332452667,-0.48301453121768345,-0.19344795182678304,-0.2576262330304897,-0.5915823962921828,0.20481288114027207,-0.11634656619166413,0.1358373399088913,-0.15351346332513924,-0.055076651860922615,-0.12227174941572494,0.126943310500948,-0.11748798445203838,-0.11631334999055787,-0.32477351948886196,0.4261381214621876,0.03708660083174235,-0.057807250768464706,-0.8008337615938056,-0.03891724155108546,-0.010746297092147169,-0.08922613897709802,0.3795588798796245,0.040504115207293793
1.2519007767461856,-0.09450347962473994,0.026832138008435674,-0.41212774184327855,0.5703511781996562,-0.8491398776200605,-0.48711750284737115,-0.5927393552348116,-0.7088451978517717,-0.057956835313232986,0.30887764296384085,-0.6357204687683186,0.7052345859848143,-0.6591991091044747,0.5309550505298041,-0.6376174071254397,0.5666909499214385,-0.3075605155187186,-0.6350912121759305,0.11134274314904681,-0.054309359217601536,-0.10215371027890552,0.6306239545967024,-0.1399008694787276,0.4762933263359627,-0.10816841711598245,0.20573887710624902,-0.1032680143093911,-0.10212795841646745,0.24572557947696017,0.5796314150897562,0.03170870475002254,1.0292504284368336,-0.006595067565522078,0.5072320688941223,-0.007964151480656347,0.053503925647989725,-1.1162881124506054,0.03638108777933494
-1.7406805358854853,-0.017360028409840536,0.8195285034736318,-0.30095075042455155,-1.1613719325156326,-1.1214629773424825,-0.586711474061738,-0.21449019348337117,-1.169030671739523,-0.056481456009502114,-0.1697047487948436,-0.459853371026049,-0.9846770628485149,3.324294166971278,-0.706214968887907,-0.4618845814055381,-1.4893838293001735,-0.4216730792106541,-0.4595674567321217,0.14839457787078314,-0.17878942161279482,-1.308353631865077,-0.07185107738879266,-1.2654838623181177,-0.23748789162625,-1.2962329352488784,-1.0431749054350954,-0.1941521713080498,-1.3083361796952377,0.23379701286645888,-0.028463709245865065,0.03816218004808552,-1.7339325902055582,-0.2099123272274843,-0.07489615969495617,0.0022173175656962944,-1.4905453867558665,-0.29099322013047857,0.039727312938248834
0.7840092237411743,-0.1250694573162837,1.2985627910575288,-0.7319461718316213,0.4860628803202321,0.2035661413560475,2.5204810150147323,-0.7263599830274401,1.6388791421654234,1.0246737216253434,0.4890500093338873,-0.619340067606764,0.14647403082767857,4.1847702855475015,1.1601686686529011,-0.6210436129070757,-1.0512038956853094,-0.7640107702864608,-0.6187073015737223,1.4736870596834117,1.0749040419329827,-0.7637939483035124,0.3414895962526764,-0.7518448544549927,1.0155946910185234,-0.7597876597613166,-0.8264859550583552,-0.7648057557281992,-0.7637536078048709,1.1081481962229243,0.6624813694513753,0.024090018634249814,0.6897283826251851,0.18330287574676613,1.8396852778755632,-0.018027231352031044,-0.6065787612866889,-1.5805164893806767,0.028045401892374065
-0.3346498096168351,-0.19202513768997664,1.6755445035676375,-0.10803205332474214,-0.28018586983598404,0.07584761293982444,-0.13655013545607222,0.5406376620421494,0.40350905210105464,-0.9322327289530186,-0.3329859719263393,-0.511661151443988,-0.5758274703888384,-0.557922957608259,-0.6807068276687526,-0.5161605945328513,-0.2615169823574225,-0.3075605155187186,-0.5110053155995186,-0.80267425358445,-0.16354694600671268,-0.14357776421971388,-0.22049132413302214,-0.17891887186770503,-0.3980881816038748,-0.1491123971954315,-0.05034773634028388,-0.14469140559449403,-0.14353951196432174,-0.6254946981382942,-0.5429709212251844,0.033411705175899885,-0.4235875301914803,-0.7361701971456576,-0.4609417087132915,-0.014120388578433087,-0.07320922544862007,0.4311398106496324,0.03700850499663329
-0.9556094446992984,0.6550979771508318,-0.7597678429951876,-0.20426998420904904,-1.0847470575000109,-0.9680044514933039,1.4152576482583135,-0.3604450330722422,1.6145190752889775,0.9354214629588812,-1.4252799013520425,-0.48017014766053495,1.7137302473853495,-0.5228209616446495,1.504535581274326,-0.4766871304402599,-0.3674511804704877,-0.4216730792106541,-0.4807776355737397,1.1286452718829467,-0.9129687408329894,-0.5375141883845479,0.42089937634511954,-0.5409718910206118,1.0274915287151,-0.5366545344243866,-0.6255566470272623,-0.5391410121601011,-0.5375289978080318,0.8697351422534473,-0.982426863395916,0.041508426498923855,-0.8966042397191369,1.0298577285962442,1.6491806270977387,0.027079044306759142,-0.06253095722737713,-0.29099322013047857,0.04068337726938017
0.031028053448405785,-0.04792533980940898,-0.17510550970643923,-0.4804495198587472,-0.35297856573858416,-0.42230255713433784,-0.11482239629490489,-0.5954802911895357,0.2067505488443006,2.009032105634051,-0.49063647032713786,0.0038770556560949842,-1.4616682540514707,-0.06522243420363355,-0.8295073454681335,0.01040529506126634,-2.3031465631563495,-0.9922359194355758,0.004008308369109584,2.1465300999845582,0.09811555189769718,-0.9046644091327755,-1.1795231334193863,-0.8856781940910275,-0.6697215895506058,-0.8982813115590464,-1.764156059203455,-0.9063871975832525,-0.9046433718005855,1.6709821068928634,-0.0411228921503137,0.027262977322466537,0.07087668054222022,0.40408316423257046,-0.02423802424485641,0.02210669895854894,-1.4728912165408445,-1.5805164893806767,0.029210605295927568
-2.2036948986876648,-0.967825694565598,-0.9994088454207624,-1.0623969344236288,-1.6670961076187962,-0.8279283182629036,-0.5867497048922816,1.558210135232169,2.622897633095552,1.26578543870009,-1.2000645722586893,2.554140442699957,-1.5070959865469902,2.0870283454986636,-0.5871745546484022,2.5484731257070137,-3.8247390083328217,0.14888973924902363,2.5544370587794747,1.8660196659886383,0.3775607829547254,0.900352400111339,-1.1835949582175715,0.7970662813457785,-0.935407304744858,0.8800631805791956,-0.661015241140664,0.900167270104371,0.9003475825519529,0.35737930827200604,-0.25271292943358525,0.042703514517107695,-2.071803359179836,0.13450736211454845,-1.689597414788033,0.17861718825231662,-0.48253532388640574,2.0301486645198783,0.04307353809719457
1.2317657269644113,0.47461080861001304,2.718541829468118,-0.48806120675561515,-0.04647906567609773,0.11664137498508824,-0.43719889439829424,-0.9141140959258,-0.956750088959064,-0.3464567098186626,-1.2901506695309124,-0.4980743070696753,-0.10792182568498655,-0.5400007904848453,-0.2215509441735195,-0.49756252010461083,0.0466535204046797,-0.6498982501250141,-0.49792358852953894,-0.28027605660014915,-1.5328294542439476,0.8467577435475542,0.01773950747314477,0.7455197107132044,-0.1423165785007486,0.8266351216494735,-0.5644898965472244,0.10137590383044578,0.8467358011515129,0.10703916519666459,-0.8386542960409257,-0.005100006209322511,1.014559740091923,-0.44524231064327346,0.07189548634263027,-0.04277056891815143,-1.1168127553613925,-1.8900020740007244,-0.002339517631068087
0.11800164039100254,-1.3389887186399239,-0.9023186113537245,-0.9527602884585812,1.4591987930186265,-0.7580596513133281,-0.6660216496529425,0.769505814261318,0.9906103449091544,2.7060862991507264,-0.10777055692019032,2.98117369158606,-0.30326107541572084,2.4185354131187373,0.00802751654912207,2.9964716396553,0.09480516146125817,0.8335651214006369,2.981307783849402,2.468294332091483,0.23275741975142264,0.38048002871573944,-0.5564578815263345,0.3127974480065784,-0.38420958642959374,0.36833039119489447,-0.5231225787663847,0.3795925600269192,0.38047696154597216,0.7529667986599808,-0.10894027929382118,0.025255229451955574,-0.07102822472351346,-0.9667127317911116,-0.5440519134143814,0.16239787128313365,0.3923544183975934,1.514339356819799,0.025625364054223877
-0.9644954149406365,0.4877106085195187,-0.2491147919555427,0.053868255287818564,-1.1881906387711,-1.3623089682341252,0.3824014987970197,0.04658395620376095,0.0008935927213779605,0.2911009390408264,-1.3661609000171462,0.30024803481166057,0.5734947162855628,0.125770601235826,0.42041752302169244,0.29810611988996066,-0.9500854494664946,-0.9922359194355758,0.3003157768571025,0.44823766450599156,-1.2432224564920076,-1.065243186864409,0.3964659420079457,-1.0347247951657157,0.2780207657909036,-1.056656473755153,-1.1456094546274174,-1.0671346861523086,-1.0652314976057027,0.31739121810199855,-1.505433836594072,0.042321086351282816,-0.9286291656445868,1.0582894532435811,0.8461468583798837,0.02409563709783223,-0.09755513996107125,-0.3941550816704944,0.04283452201440477
-0.2736493866774978,-1.1817889542768414,-0.6627913870353314,-1.0274000707475655,0.9994504782871373,-0.8247179014845819,-0.47741513620353687,3.0670953783058463,2.063715045322694,1.3148555637365595,-0.31891001922755446,1.5901093913935935,-0.5349425111428708,1.2584727731008294,-0.05149320954565542,1.6051585479045758,0.28259597379332163,0.37711486663289473,1.5894374250153214,1.4134166453515158,-0.07971348522773841,0.09095664574152565,-0.576819491065323,0.04293504027944553,-0.3881745535766219,0.08314698668076552,-0.2512770443713767,0.09024723154489574,0.09092488717794128,-0.16123773413406883,-0.4760578087375834,0.03840119765173105,-0.26787419558499387,0.9547171012777603,-0.46777774532259486,0.13102473991941938,0.31903234771205335,1.2564347029697593,0.0368591199448827
0.07445331221517847,-1.292410495538087,0.01869999186156494,-1.0079312253299912,1.3864060971160264,-0.9241076032433115,-0.8106906661737536,2.8649513516452036,1.6994587821607965,1.457273162456935,0.32576878620238264,2.854066857766557,-0.02160913394349931,2.312911280249385,0.22910205259032032,2.870966266642958,0.9807950630080133,1.1759028124764437,2.8545547390354216,1.3554237686498662,0.4537733160396135,0.7939591328997956,-0.19809305653052212,0.6984476287390576,0.11543726614395518,0.7754034034888069,0.30817366676428665,0.7925901046773873,0.7939645622981611,0.15886569584001575,0.2030194101638937,0.03553298640814396,-0.048993268131765536,-0.8039206130005461,-0.26342183294846433,0.1821688635010399,1.2231089958391808,1.8754058722098543,0.036620103862128724
